Gene.Name	EV_mean	KO_mean	adj.pval	log2FC
363	SLC22A18	13.7566666666667	7.32	0.089350439864063	-0.826711439235617
364	SLC25A29	15.3366666666667	9.24666666666667	0.0821016425470768	-0.672958981718985
365	SLC25A3	310.93	459.846666666667	0.0591899125775278	0.563064504459041
366	SLC35D1	8.28666666666667	15.4433333333333	0.0498867379589707	0.82427002939324
367	SLC38A1	54.6	75.9866666666667	0.0579312866737062	0.469523723903956
368	SLC47A1	20.1566666666667	21.9466666666667	0.0887229370130055	0.117172254757424
369	SLC4A4	43.7733333333333	10.5833333333333	0.0646397011799256	-1.9505892524388
370	SMAD6	3.31333333333333	1.68333333333333	0.0827045580485039	-0.684776928990528
371	SMG9	32.27	18.7966666666667	0.0317404600121645	-0.748964334315473
372	SMLR1	9.02	17.94	0.0469130208206219	0.918553822273177
373	SMOX	18.27	7.53666666666667	0.0420627748609251	-1.17461181941941
374	SNHG11	13.11	5.27	0.0629189057279539	-1.17018063979523
375	SNHG9	7.94	10.2233333333333	0.0964784818607557	0.328154483923172
376	SNRPB	296.253333333333	165.156666666667	0.0951162742185047	-0.839148809004956
377	SOD2	68.4566666666667	99.7033333333333	0.0582592761576514	0.535926357782428
378	SORBS1	20.8766666666667	12.1433333333333	0.0826197217377326	-0.735061722655355
379	SOX4	171.863333333333	88.99	0.0534183982519604	-0.94179528796926
380	SPAG1	14.4566666666667	8.00333333333333	0.0564208632006695	-0.779698086865558
381	SPAG7	31.9866666666667	23.7566666666667	0.0613554288171494	-0.414065922004001
382	SPATA13	20.06	11.8833333333333	0.069339027789443	-0.708999522934663
383	SPHK1	23.0233333333333	6.55	0.0422783021420591	-1.66988779507443
384	SPINT1	71.7433333333333	43.3	0.0434145894615489	-0.715508337451598
385	SPNS1	27.4433333333333	21.2766666666667	0.0833065086456584	-0.352557173828655
386	SPR	29.9166666666667	25.4733333333333	0.0801892799568375	-0.22384492087106
387	SSTR2	0.923333333333333	1.52666666666667	0.0808049125385572	0.393626529525609
388	ST20	11.39	25.3	0.0299727492126448	1.08588661203906
389	ST20-AS1	1.21	2.16333333333333	0.0616910189364397	0.517399216908522
390	STK24	110.75	77.8	0.0935949211945938	-0.504007296614304
391	STK25	86.96	61.26	0.0809965750455399	-0.498542027385789
392	STK35	11.5766666666667	5.84333333333333	0.039262827222311	-0.877978472701508
393	STRN4	40.3766666666667	27.8133333333333	0.0943139736298284	-0.522080853877
394	STX16-NPEPL1	2.16	0.62	0.061413628926998	-0.963930745292478
395	SUCLG1	64.7733333333333	85.4766666666667	0.0827045580485039	0.394808127347622
396	SUN2	48.31	32.9466666666667	0.0667117883556409	-0.538610334320917
397	TAF10	64.5666666666667	101.566666666667	0.0535836450923239	0.645527486055015
398	TAF8	21.5966666666667	13.69	0.054293281265606	-0.621275574173292
399	TBC1D30	2.95666666666667	8.93333333333333	0.0385417763812104	1.32799239570762
400	TCF12	82.7833333333333	58.1233333333333	0.0669420755861495	-0.502935673256974
401	TCF7L1	4.40666666666667	1.91666666666667	0.0862642403271533	-0.890418897497582
402	TEDC1	17.2	9.98333333333333	0.0394714077903499	-0.728622485911801
403	TEN1	18.3333333333333	14.7266666666667	0.0876305356002895	-0.297877481662834
404	TEN1-CDK3	1.12666666666667	0.556666666666667	0.0877725917196619	-0.450133874055208
405	TESC	21.06	5.89666666666667	0.0250255346466111	-1.67746164645253
406	TFB1M	33.2266666666667	24.3933333333333	0.0410337152507767	-0.430671008012078
407	TFDP1	99.7566666666667	68.5766666666667	0.060809341592097	-0.534199831322334
408	TGFB2	9.92	2.42666666666667	0.0818447970106261	-1.67209509244713
409	TGIF2	31.52	19.47	0.0984918108691779	-0.667816155051617
410	THEM6	13.8766666666667	10.3766666666667	0.0449589318470012	-0.38697339215299
411	THOP1	93.7666666666667	70.1766666666667	0.0719525992444359	-0.412975322796362
412	TLE5	263.03	193.696666666667	0.0828907835739629	-0.439473678493871
413	TM9SF4	37.0533333333333	24.21	0.0834628597991963	-0.594026715896067
414	TMBIM6	298.493333333333	443.77	0.0582592761576514	0.57053559146339
415	TMED1	35.0033333333333	23.7733333333333	0.0580339574711587	-0.539342482245686
416	TMED2	136.52	203.426666666667	0.0731243136546949	0.571941952601301
417	TMEM106B	142.993333333333	255.78	0.0465024837194958	0.834530819973397
418	TMEM116	4.43	6.94	0.0843254228094481	0.548186809338596
419	TMEM138	9.30666666666667	15.02	0.0577540865590212	0.636296329205019
420	TMEM175	8.64	11.7466666666667	0.0785847548050666	0.403014971029631
421	TMEM181	35.8566666666667	22.9033333333333	0.0892430227578215	-0.624713782013831
422	TMEM44	23.1866666666667	9.71	0.0731243136546949	-1.17525347505711
423	TMEM51	7.38	2.85	0.0422783021420591	-1.12209179811709
424	TMSB10	3052.26	2058.73666666667	0.054293281265606	-0.567890543865676
425	TMX2	48.3433333333333	73.55	0.0710963459628725	0.595353173939323
426	TNFRSF19	17.68	2.84	0.0585301857580295	-2.28231623898851
427	TNFSF9	5.69333333333333	3.34333333333333	0.0341401358079499	-0.623922185382637
428	TPD52L2	59.9	39.3066666666667	0.0800106186421923	-0.595423749887144
429	TPI1	398.013333333333	586.636666666667	0.0535836450923239	0.558487462300891
430	TRIAP1	23.24	37.71	0.0421991357695946	0.67531660881936
431	TRIM65	7.25333333333333	4.23666666666667	0.0887429229757316	-0.656328133920069
432	TSHZ2	15.7233333333333	3.78333333333333	0.0613942108871237	-1.80577420120125
433	TSPAN3	132.83	79.0233333333333	0.0962534743307669	-0.741908924131755
434	TST	21.9533333333333	33.9666666666667	0.0467367587041638	0.607276591894715
435	TTYH3	89.3566666666667	49.64	0.0785847548050666	-0.835353644714497
436	TWF1	39.1033333333333	77.5133333333333	0.0523976339952444	0.969215520468916
437	TXNIP	1.34	30.1366666666667	0.0651258966499634	3.73403407016124
438	TYRO3	57.2533333333333	35.89	0.0862642403271533	-0.659110816028242
439	U2AF2	86.4233333333333	64.7633333333333	0.0968332441919844	-0.410734960703985
440	UBASH3B	13.68	2.55333333333333	0.0334310096158777	-2.04660703080519
441	UBE2C	142.373333333333	81.1966666666667	0.0775983355221826	-0.802624921110254
442	UBE2N	64.4366666666667	91.95	0.0680637553100203	0.50635560564798
443	UCK2	49.4266666666667	69	0.0591899125775278	0.473168059491086
444	UNC93B1	10.2966666666667	13.61	0.0681011459755929	0.37105904204066
445	USP38	14.6733333333333	21.3366666666667	0.0944772397409071	0.511101868129892
446	UTRN	100.816666666667	62.1566666666667	0.0806737920663798	-0.688966805095739
447	VPS18	21.6133333333333	16.4566666666667	0.0802091916311185	-0.373395565113848
448	WASHC4	25.69	41.4166666666667	0.0924235659351651	0.668331944987297
449	WBP1L	12.7666666666667	8.65333333333333	0.0450993336707876	-0.512080179223603
450	WNK4	2.14666666666667	0.426666666666667	0.0604939849395485	-1.14117606296069
451	WTAP	68.0933333333333	49.7233333333333	0.0943139736298284	-0.445896958092152
452	XBP1	176.97	266.663333333333	0.0334244380305176	0.588785450745688
453	XPOT	52.61	91.5833333333333	0.0692921238524052	0.788250370680014
454	XXYLT1	18.9733333333333	12.1066666666667	0.0573719745440231	-0.60777430211817
455	YPEL2	9.23	5.65	0.0801929573700352	-0.621379899356777
456	ZCCHC8	17.1366666666667	29.4433333333333	0.0949823167241988	0.747217004889716
457	ZDHHC14	11.3433333333333	5.52333333333333	0.0665248342759756	-0.920050793544826
458	ZFAS1	134.676666666667	78.27	0.0957720251762064	-0.775325749501768
459	ZFHX4	32.9066666666667	46.7166666666667	0.0306957149466089	0.492924303196609
460	ZFP36L1	41.7933333333333	23.2166666666667	0.0883355078307394	-0.821385763132455
461	ZFP41	7.37	2.84	0.0692921238524052	-1.12412131182919
462	ZFP64	10.0366666666667	4.69333333333333	0.0417735586981556	-0.954959035776509
463	ZGPAT	17.4866666666667	10.1566666666667	0.0650343824258884	-0.728579065352949
464	ZNF219	22.23	14.93	0.0739991363731858	-0.544242887283498
465	ZNF428	35.17	17.36	0.0832208228987116	-0.978227539241966
466	ZNF512B	12.5166666666667	7.54333333333333	0.0603937606758518	-0.661868435813058
467	ZNF576	10.7266666666667	9.06666666666667	0.089350439864063	-0.22020693325952
468	ZNF584	6.28	3.44333333333333	0.0276593071684731	-0.712296075830879
469	ZNF672	18.25	16.7533333333333	0.0802091916311185	-0.116768517980168
470	ZNF775	3.99	2.01333333333333	0.0869758087099865	-0.727679543643229
471	ZNRD2	35.6433333333333	51.0733333333333	0.0935954102854958	0.506994012884089
472	ZNRF2	10.8933333333333	16.4366666666667	0.0841444839738592	0.551971154757692
